url,category,subcategory,tanggal_publish,judul_berita,tags,konten_berita
https://www.kompas.com/motogp/read/2025/10/25/10343168/hasil-kualifikasi-motogp-malaysia-2025-bagnaia-pastikan-pole-position,Bola,Motogp,2025-10-25 10:34:31,GP Malaysia 2025: Bagnaia Pastikan Pole Position.,"MotoGP, francesco bagnaia, Hasil MotoGP, Alex Marquez, motogp 2025, MotoGP Malaysia 2025, hasil motogp malaysia 2025, hasil kualifikasi motogp malaysia 2025","Hasil kualifikasi MotoGP Malaysia 2025 memastikan Francesco Bagnaia meraih pole position. Front row dilengkapi Alex Marquez dan Franco Morbidelli. Sirkuit Sepang menjadi arena berlangsungnya kualifikasi MotoGP Malaysia 2025 pada Sabtu (25/10/2025). Francesco Bagnaia menjadi pencatat waktu terbaik. Waktu putarannya dalam sesi Q2 MotoGP Malaysia adalah 1 menit 57, 001 detik. Dengan demikian, Francesco Bagnaia pun mencetak hattrick pole position di Sepang. Sebelumnya, Bagnaia juga start dari urutan pertama di MotoGP Malaysia 2023 dan 2024. Kualifikasi MotoGP Malaysia 2025 terbagi dalam dua tahapan, yakni Q1 (Kualifikasi 1) dan Q2 (Kualifikasi 2). Sesi Q1 yang melibatkan 13 pebalap berlangsung lebih dulu. Hasilnya, Fermin Aldeguer (Gresini Racing) dan Francesco Bagnaia (Ducati Lenovo Team) menduduki dua posisi teratas dalam daftar catatan waktu. Aldeguer dan Bagnaia pun berhak melanjutkan perjuangan di Q2 bersama 10 pebalap lain untuk memperebutkan pole position alias posisi start pertama untuk sesi Sprint Race dan balapan utama MotoGP Malaysia 2025. Pada awal sesi Q2, Pedro Acosta jadi barometer untuk pebalap-pebalap lain. Ia mengemas waktu putaran terbaik, 1 menit plus 57, 363 detik. Catatan waktu milik Pedro Acosta kemudian dilampaui oleh pebalap Monster Energy Yamaha, Fabio Quartararo. Catatan waktu Quartararo 1 menit 57, 195 detik. Ia pun sementara menempati posisi pertama daftar. Bagnaia yang berjuang dari Q1, menggeber motornya dengan mantap. Ia langsung menggeser Quartararo dari urutan pertama. Pebalap Italia yang biasa disapa Pecco itu melahap satu putaran lap dalam waktu 1 menit 57, 001 detik. Tak lama setelah itu, Pedro Acosta yang mencoba memperbaiki catatan waktunya, malah terjatuh ketika melintasi Tikungan 1 Sirkuit Sepang. Bagnaia pun dipastikan menjadi pencatat waktu terbaik dalam sesi Q2 dan berhak start dari urutan pertama pada Sprint Race dan balapan utama. Posisi start kedua diisi oleh Alex Marquez sementara Franco Morbidelli akan memulai balapan dari posisi tiga. Sebagai informasi, Sprint Race MotoGP Malaysia akan digelar pada Sabtu (25/10/2025) pukul 14. 00 WIB. Sementara itu, jadwal balapan utama MotoGP Malaysia adalah pada Minggu (26/10/2025) pukul 14. 00 WIB."
https://www.kompas.com/motogp/read/2025/10/25/11114048/daftar-starting-grid-motogp-malaysia-2025-bagnaia-hattrick-pole-position,Bola,Motogp,2025-10-25 11:11:40,GP Malaysia 2025: Bagnaia Hattrick Pole Position.,"francesco bagnaia, MotoGP Malaysia 2025, hasil motogp malaysia 2025, hasil kualifikasi motogp malaysia 2025","Daftar starting grid MotoGP Malaysia 2025 memuat nama Francesco Bagnaia di front row alias baris terdepan bersama Alex Marquez dan Franco Morbidelli. Francesco Bagnaia dipastikan start dari posisi pertama dalam Sprint Race dan balapan utama MotoGP Malaysia 2025 usai mencatat waktu terbaik di sesi kualifikasi. Kualifikasi MotoGP Malaysia 2025 digelar di Sirkuit Sepang pada Sabtu (25/10/2025). Francesco Bagnaia mengemas waktu putaran 1 menit 57, 001 detik. Ia pun berhak atas pole position di MotoGP Malaysia 2025. Dalam tiga edisi terakhir MotoGP Malaysia, termasuk 2025, Francesco Bagnaia selalu mampu meraih pole position. Sky Sport Italia mencatat Bagnaia menjadi pebalap pertama dalam sejarah yang mampu meraih pole position tiga kali secara beruntun di MotoGP Malaysia. Secara keseluruhan, ini kali ketiga bagi pebalap Torino itu memulai balapan dari posisi pertama di musim MotoGP 2025. Apabila mengacu kepada kiprah Bagnaia di kelas premier MotoGP, hasil terbaru di Sepang merupakan pole position ke-27. Bagnaia berjuang keras untuk mendapatkan kesempatan start pertama di MotoGP Malaysia 2025. Bagaimana tidak? Ia berjuang dari sesi Kualifikasi 1 alias Q1. Ia bersama Fermin Aldeguer (Gresini Racing) lalu menduduki dua posisi teratas dalam daftar catatan waktu Q1. Aldeguer dan Bagnaia pun bisa melanjutkan perjuangan di Q2 untuk memperebutkan pole position dengan pebalap lain. Pada awal sesi Q2, Pedro Acosta mengemas waktu putaran terbaik, 1 menit plus 57, 363 detik. Catatan waktu milik Pedro Acosta kemudian dilampaui oleh pebalap Monster Energy Yamaha, Fabio Quartararo. Setelah itu, Bagnaia melesat dan melahap satu putaran lap dalam waktu 1 menit 57, 001 detik. Sejak itu, tak ada pebalap lain yang mampu melampaui catatan Bagnaia. Pole position MotoGP Malaysia 2025 pun jadi milik Bagnaia. Front row alias baris terdepan yang memuat tiga pebalap dilengkapi oleh Alex Marquez dan Franco Morbidelli."
https://www.kompas.com/motogp/read/2025/10/25/14282578/hasil-sprint-race-motogp-malaysia-2025-bagnaia-terdepan-podium-milik,Bola,Motogp,2025-10-25 14:28:25,"GP Malaysia 2025: Bagnaia Terdepan, Podium Milik Ducati.","MotoGP, Ducati, MotoGP Malaysia, Francesco Bagnaia , Ducati Lenovo, MotoGP Malaysia 2025","Pebalap Ducati, Francesco Bagnaia, tampil dominan dalam Sprint Race MotoGP Malaysia 2025 yang digelar di Sirkuit Sepang, Sabtu (25/10/2025). Melalui performa impresif sejak awal, Francesco Bagnaia sukses mengamankan posisi terdepan hingga garis finis dan mempertegas dominasinya di lintasan basah Sepang. Di belakangnya ada dua pebalap dari tim Gresini Racing, yakni Alex Marquez dan Fermin Aldeguer, finis di posisi dua dan tiga. Francesco Bagnaia mencatatkan waktu 19 menit 53. 255 detik. Sementara Alex (+2. 259) dan Fermin (+3. 138). Hasil ini memperlihatkan kekuatan motor Ducati yang sulit ditandingi pada Hasil MotoGP Malaysia 2025 kali ini. Start sempurna dilakukan oleh Francesco Bagnaia, yang langsung mempertahankan posisi pertama usai lampu hijau menyala. Alex Marquez (BK8 Gresini Racing) menempel ketat di urutan kedua, diikuti Pedro Acosta (Red Bull KTM Factory Racing) di posisi ketiga. Sementara itu, Franco Morbidelli yang memulai dari grid ketiga, harus rela turun ke peringkat lima. Ia sempat menyalip Fabio Quartararo, tetapi tak lama kemudian Joan Mir berhasil menggesernya. Di depan, duel seru antara Pedro Acosta dan Alex Marquez berlangsung sengit, namun sang adik Marc Marquez itu berhasil mempertahankan posisinya tepat di belakang Francesco Bagnaia. Beberapa lap kemudian, Fermin Aldeguer menampilkan performa gemilang dengan menyalip Franco Morbidelli dan Fabio Quartararo, naik ke posisi empat. Nasib kurang baik dialami dua pebalap Honda HRC. Pada lap kelima di Tikungan 9, Joan Mir (Honda HRC Castrol) kehilangan kendali dan terjatuh. Insiden ini mengubah peta persaingan, memberi ruang bagi Fermin Aldeguer untuk naik ke posisi empat. Tak lama berselang, Miguel Oliveira (Prima Pramac Yamaha MotoGP 2025) juga mengalami crash di Tikungan 1. Di sisi lain, Luca Marini, rekan satu tim Joan Mir di Honda, juga gagal menyelesaikan balapan karena bertabrakan dengan Pol Espargaro menjelang akhir lomba, tepatnya di lap kedelapan Tikungan 14. Kedua pebalap Honda itu harus mengakhiri Sprint Race lebih cepat, membuat tim Honda HRC pulang tanpa poin dari sesi ini. Menjelang akhir lomba, Fermin Aldeguer tampil agresif dan berhasil menyalip Pedro Acosta untuk mengamankan posisi tiga besar. Hingga bendera finis dikibarkan, tiga pebalap Ducati menguasai podium: Francesco Bagnaia di posisi pertama, disusul Alex Marquez dan Fermin Aldeguer. NC Luca Marini - Honda HRC Castrol NC Miguel Oliveira - Prima Pramac Yamaha MotoGP NC Joan Mir - Honda HRC Castrol"
https://www.kompas.com/motogp/read/2025/10/25/15102638/klasemen-motogp-usai-sprint-race-motogp-malaysia-2025-bagnaia-sengit,Bola,Motogp,2025-10-25 15:10:26,"GP Usai Sprint Race MotoGP Malaysia 2025, Bagnaia Sengit dengan Bezzecchi.","MotoGP, Klasemen MotoGP, Sprint Race, MotoGP Malaysia 2025","Francesco Bagnaia (Ducati) kembali naik ke peringkat ketiga di klasemen MotoGP usai kemenangan di Sprint Race MotoGP Malaysia 2025. Sprint Race MotoGP Malaysia 2025 digelar di Sirkuit Sepang, Sabtu (25/10/2025), siang WIB. Francesco Bagnaia bangkit dari hasil-hasil buruk di MotoGP Mandalika dan MotoGP Australia untuk sukses mengamankan posisi terdepan hingga garis finis dan mempertegas dominasinya di lintasan basah Sepang. Ini adalah perolehan poin pertama Bagnaia sejak MotoGP Jepang, hampir sebulan lalu. Hasil tersebut juga menjadi kemenangan ke-13 rider asal Italia tersebut di Sprint Race MotoGP. Di belakangnya ada dua pebalap dari tim Gresini Racing, yakni Alex Marquez dan Fermin Aldeguer, finis di posisi dua dan tiga. Klasemen MotoGP 2025 sendiri telah mengunci posisi Marc Marquez di peringkat pertama dengan 545 poin dan hasil balapan di MotoGP Malaysia juga membuat sang adik, Alex, menyegel peringkat kedua klasemen dengan 388 poin. Peringkat ketiga tengah ditempati Bagnaia sang juara dunia MotoGP 2022 dan 2023 tetapi ia menghadapi persaingan ketat dari Marco Bezzecchi yang tengah menorehkan hasil-hasil impresif bersama Apriliia sejak MotoGP Belanda."
https://www.kompas.com/motogp/read/2025/10/26/08424038/link-live-streaming-motogp-malaysia-2025-pecco-bagnaia-pole-position,Bola,Motogp,2025-10-26 08:42:40,"GP Malaysia 2025, Pecco Bagnaia Pole Position.","MotoGP, MotoGP Malaysia, Francesco Bagnaia , MotoGP 2025, MotoGP Malaysia 2025, jadwal motogp malaysia 2025","Francesco (Pecco) Bagnaia kembali menempati pole position alias baris depan pada sesi balapan utama MotoGP Malaysia 2025. Pencapaian itu tak lain usai Pecco Bagnaia sukses menempati posisi pertama usai meraih catatan waktu terbaik di sesi kualifikasi. Pada sesi kualifikasi yang digelar Sabtu (25/10/2025), Pecco Bagnaia mengemas waktu putaran 1 menit 57, 001 detik. Laporan dari Sky Sport Italia menyebut catatan tersebut membuat Bagnaia menjadi pebalap pertama dalam sejarah yang mampu meraih pole position tiga kali secara beruntun di MotoGP Malaysia. Pencapaian ini juga menandai pole position ke-27 bagi Bagnaia sepanjang kariernya di kelas premier MotoGP. Pecco Bagnaia berjuang dari sesi Kualifikasi 1 atau Q1 dan sukses menempati dua teratas dalam catatan waktu di sesi ini. Bagnaia bersama Fermin Aldeguer (Gresini Racing) akhirnya bisa melanjutkan perjuangan ke Q2 untuk mengincar pole position bersama pebalap lain. Catatan waktu putaran terbaik pada awal Q2 diraih oleh Pedro Acosta yaitu 1 menit +57, 363 detik. Namun, raihan Acosta langsung dilewati Fabio Quartararo. Bagnaia langsung melahap satu putaran lap dengan catatan waktu 1 menit 57, 001 detik dan gagal dilewati pebalap lainnya. Alhasil, ia berhak menempati front row bersama Alex Marquez dan Franco Morbidelli. Berikut daftar lengkap starting grid MotoGP Malaysia 2025: Sesi balapan utama MotoGP Malaysia 2025 akan digelar pada Minggu (26/10/2025) di Sirkuit Sepang, Malaysia. Sebelumnya akan digelar sesi pemanasan (warm up) pada pukul 09. 40 WIB dan balapan utama akan berlangsung pada pukul 14. 00 WIB. Para penggemar MotoGP dapat menyaksikan balapan melalui siaran langsung televisi nasional di Trans7. Selain itu, penonton juga dapat menyaksikan melalui daring dengan link live streaming resmi berikut ini: >>>LINK LIVE STREAMING MOTOGP 2025<<<"
https://www.kompas.com/motogp/read/2025/10/26/12355298/jadwal-siaran-langsung-race-motogp-malaysia-2025-balapan-dimulai-hari-ini,Bola,Motogp,2025-10-26 12:35:52,"GP Malaysia 2025, Balapan Dimulai Hari Ini.","motogp 2025, Pecco Bagnaia, MotoGP Malaysia 2025, siaran langsung motogp 2025, jadwal siaran langsung motogp malaysia, live streaming motogp malaysia 2025, siaran langsung race motogp malaysia","Jadwal siaran langsung MotoGP Malaysia 2025 untuk main race atau balapan utama akan bergulir pada Minggu (26/10/2025), mulai pukul 14. 00 WIB. Siaran langsung race MotoGP Malaysia 2025 dapat disaksikan melalui Trans7, sementara tayangan live streaming tersedia di kanal SPOTV 2 lewat layanan Vision+ dan Vidio. Seri di Sirkuit Sepang ini menjadi salah satu balapan penting menjelang akhir musim karena berpengaruh terhadap posisi para pembalap di klasemen MotoGP 2025. Namun, hal ini jadi pengecualian untuk Marc Marquez yang sudah mengunci gelar juara MotOGP 2025 dan tak terkejar lagi di puncak klasemen. Francesco “Pecco” Bagnaia akan memulai balapan dari posisi terdepan setelah mencatat waktu terbaik dalam sesi kualifikasi, Sabtu (25/10/2025). Pebalap Ducati itu membukukan waktu 1 menit 57, 001 detik dan memastikan diri start dari baris pertama. Catatan ini menjadikan Bagnaia sebagai pembalap pertama dalam sejarah yang meraih pole position tiga kali beruntun di MotoGP Malaysia. Pole kali ini juga menambah daftar pencapaiannya menjadi 27 kali di kelas utama MotoGP. Hasil tersebut melengkapi performa Bagnaia di sprint race sebelumnya yang juga berbuah kemenangan. Dengan tambahan poin itu, Bagnaia kini menempati posisi ketiga klasemen MotoGP 2025 dengan total 286 poin, unggul tipis satu angka dari Marco Bezzecchi (Aprilia Racing). Francesco Bagnaia membawa motivasi tinggi untuk mempertahankan peluangnya di klasemen akhir. Kemenangan race utama MotoGP Malaysia 2025 daapt memperkuat posisinya di tiga besar dan menambah modal untuk dua seri berikutnya. Persaingan di papan atas klasemen MotoGP 2025 semakin ketat menjelang akhir musim. Alex Marquez telah memastikan posisi runner-up setelah finis kedua pada sprint race di Sepang. Dengan koleksi 388 poin, Marquez sudah tidak terkejar oleh Bagnaia maupun Bezzecchi meskipun masih ada tiga seri tersisa termasuk MotoGP Malaysia 2025."
https://www.kompas.com/motogp/read/2025/10/26/14325308/rueda-dan-dettwiler-terlibat-crash-saat-race-moto3-malaysia-belum-mulai,Bola,Motogp,2025-10-26 14:32:53,Rueda dan Dettwiler Terlibat Crash Saat Race Moto3 Malaysia Belum Mulai.,"MotoGP Malaysia 2025, moto3 malaysia 2025, antonio rueda, noah dettwiler, race moto3 malaysia","Ajang Moto3 Malaysia 2025 di Sirkuit Sepang diwarnai insiden antara Jose Antonio Rueda dan Noah Dettwiler saat sighting lap, Minggu (26/10/2025). Kecelakaan terjadi di antara tikungan 3 dan 4 ketika Jose Antonio Rueda menabrak bagian belakang motor Noah Dettwiler yang melambat. Benturan keras membuat kedua pembalap tersebut terpental ke lintasan, sementara motor mereka rusak parah. Petugas medis dan marshal segera bergerak ke lokasi untuk mengevakuasi keduanya. Race Direction langsung mengibarkan bendera merah sebagai tanda penghentian sementara balapan Moto3. Situasi di lintasan sempat menegangkan. Tim dan penonton menunggu kabar terbaru mengenai kondisi kedua pembalap. Beberapa saat kemudian, pihak MotoGP merilis pernyataan resmi yang menyebutkan Rueda dan Dettwiler dalam keadaan sadar. Keduanya lebih dulu dibawa ke pusat medis di sirkuit untuk pemeriksaan awal sebelum dievakuasi ke Kuala Lumpur menggunakan helikopter. Menurut laporan awal, Dettwiler sempat memperlambat laju motornya karena diduga mengalami kendala teknis. Rueda yang melaju di belakang tampaknya tidak menyadari pengereman mendadak itu sehingga tabrakan tak terhindarkan. Akibat kecelakaan tersebut, jadwal start Moto3 dan agenda MotoGP Malaysia 2025 lainnya sempat mengalami perubahan. Balapan yang semula dijadwalkan dimulai pukul 11. 00 WIB harus ditunda. Race Direction juga memutuskan untuk mempersingkat jumlah lap dari 15 menjadi 10 demi alasan keselamatan. Insiden ini menjadi perhatian besar karena melibatkan Rueda, pembalap asal Spanyol yang baru saja meraih gelar Juara Dunia Moto3 2025. Meski sempat menimbulkan kekhawatiran, pihak penyelenggara memastikan bahwa keduanya dalam penanganan medis yang baik dan kondisi lintasan telah dinyatakan aman sebelum balapan dilanjutkan. Pada akhirnya, pemenang race Moto3 Malaysia adalah Taiyo Furusato, disusul oleh Angel Piqueras dan Adrian Fernandes di urutan ke-2 dan ke-3."
https://www.kompas.com/motogp/read/2025/10/26/14440828/hasil-motogp-malaysia-2025-catatan-emas-alex-marquez,Bola,Motogp,2025-10-26 14:44:08,"GP Malaysia 2025, Catatan Emas Alex Marquez.","Hasil MotoGP, Alex Marquez, MotoGP 2025, MotoGP Malaysia 2025","Alex Marquez (Gresini Racing) keluar sebagai pemenang dalam balapan utama MotoGP Malaysia 2025. MotoGP Malaysia 2025 merupakan balapan ke-20 dari seri Kejuaraan Dunia MotoGP 2025 yang berlangsung di Sirkuit Sepang, Malaysia, pada Minggu (26/10/2025). Ini menjadi kali pertama Alex Marquez menjadi pemenang dalam balapan di kelas MotoGP yang bergulir di luar Spanyol. Sebelum ini, dua kemenangan Alex Marquez di kelas MotoGP (yang kesemuanya terjadi di musim 2025) adalah di MotoGP Spanyol dan MotoGP Catalunya. Hasil ini juga hanya kali ketiga Alex Marquez berdiri di podium teratas pada Balapan Utama MotoGP sejak ia naik ke kelas premier pada musim pandemi 2020. Pecco Bagnaia memulai balapan dari pole position setelah menjadi yang tercepat pada sesi kualifikasi. Ia lalu menerjemahkan pole position tersebut menjadi kemenangan dominan di Sprint Race. Alex Marquez finis di posisi runner up Sprint Race yang sekaligus mengunci posisi kedua di klasemen Kejuaraan Dunia MotoGP 2025. Fermin Aldeguer sejatinya finish di peringkat ketiga tetapi ia turun ke posisi ketujuh karena penalti tekanan ban. Pedro Acosta mengambil posisi ketiga. Bagnaia, Alex Marquez, dan Franco Morbidelli memulai balapan 20 putaran tersebut dari front row. Dari ketiganya, hanya Bagnaia yang memakai ban medium depan. Pedro Acosta langsung naik dua peringkat ke posisi ketiga memasuki lap kedua berkat manuver lincahnya. Bagnaia kemudian berusaha bertahan tapi tak berdaya dilewati Alex Marquez. Setidaknya, ia berupaya keras menghadapi serangan Acosta yang secara vitual menempel dengannya. Pol Espargaro kemudian jatuh di Sektor 2 pada lap kelima. Di saat bersamaan, Alex Marquez membuka jarak hingga 1 detik dari Bagnaia di peringkat kedua. Tak ada perbedaan waktu bearti dari catatan lap antara ketiga rider teratas: Marquez, Bagnaia, dan Acosta memasuki lap ke-10 alias setengah jalan balapan. Namun, Bagnaia terus berada di bawah tekanan Acosta dan motor KTM-nya."
https://www.kompas.com/motogp/read/2025/10/31/21551198/eks-didikan-rossi-gantikan-marc-marquez-di-dua-seri-akhir-motogp-2025,Bola,Motogp,2025-10-31 21:55:11,GP 2025.,"Valentino Rossi, GP Portugal, GP Valencia, Nicolo Bulega, motogp 2025, pengganti marc marquez, dua seri terakhir motogp 2025","Ducati resmi mengumumkan Nicolo Bulega sebagai pengganti Marc Marquez untuk dua seri terakhir MotoGP 2025. Nicolo Bulega diketahui merupakan mantan pembalap dari akademi Valentino Rossi. Pengumuman itu disampaikan pada Jumat (31/10/2025) waktu setempat. Bulega akan tampil di Grand Prix Portugal dan Grand Prix Valencia, dua putaran penutup musim MotoGP tahun ini. Sebelumnya, posisi Marquez diisi Michele Pirro pada balapan di Australia dan Malaysia. Pirro merupakan pembalap penguji Ducati yang sudah lama menjadi bagian dari tim. Keputusan memberi kesempatan kepada Bulega sudah menjadi pembicaraan luas setelah ia menjajal motor MotoGP dalam tes di Sirkuit Jerez sehari sebelum pengumuman resmi. Pebalap asal Italia berusia 26 tahun itu akan menjalani debutnya di kelas utama setelah tampil impresif di Kejuaraan Superbike Dunia. Musim depan, ia juga akan berperan sebagai pembalap penguji Ducati bersama Michele Pirro. Dalam pernyataannya, Nicolo Bulega mengaku antusias menyambut kesempatan ini. “Saya sangat senang bisa mengakhiri musim seperti ini dengan kejutan di menit-menit terakhir. Memulai debut di MotoGP adalah impian setiap anak yang bercita-cita menjadi pembalap, ” ujar Bulega, dilansir dari Mundo Deportivo, Jumat (31/10/2025). Ia menambahkan bahwa kesempatan tampil di atas motor juara dunia Ducati menjadi tantangan tersendiri. “Bisa mengendarai motor juara dunia di dua balapan terakhir tahun ini membuat segalanya semakin menarik. Ini akan menjadi pertaruhan besar; saya tidak memiliki harapan tertentu. Saya akan menikmati pengalaman ini dengan tenang dan memberikan yang terbaik, ” kata Bulega. Nicolo Bulega dikenal sebagai mantan pembalap akademi VR46 milik Valentino Rossi. Ia bergabung dengan akademi tersebut selama enam tahun sebelum berpisah pada 2019. Bulega menghabiskan tiga musim di kelas Moto3 dan tiga musim di Moto2 sebelum beralih ke ajang Superbike. Pada 2022, Bulega finis keempat di Supersport World Championship dan menjadi juara dunia kategori itu pada 2023. Ia kemudian naik ke Kejuaraan Superbike Dunia pada 2024 dan berhasil menjadi runner-up selama dua musim berturut-turut di belakang Toprak Razgatlioglu. Kini, Bulega mendapat kesempatan menutup tahun 2025 dengan tampil di panggung tertinggi MotoGP, melanjutkan perjalanan karier yang pernah ditempanya sejak berada di bawah naungan Valentino Rossi."
https://www.kompas.com/motogp/read/2025/11/01/14593178/veda-ega-resmi-tampil-di-moto3-2026-sejarah-mario-aji-di-ajang-grand-prix,Bola,Motogp,2025-11-01 14:59:31,"Veda Ega Resmi Tampil di Moto3 2026, Sejarah Mario Aji di Ajang Grand Prix.","MotoGP, astra honda, Moto2, Moto3, Mario Suryo Aji, Astra Honda Racing School , AHRS, Veda Ega Pratama","Konsistensi PT Astra Honda Motor (AHM) dalam membina pebalap muda kembali membuahkan hasil membanggakan. Dua pebalap lulusan Astra Honda Racing School (AHRS) resmi menembus ajang balap dunia grand prix. Mereka adalah Veda Ega Pratama, yang akan turun di kelas Moto3, dan Mario Suryo Aji, yang melanjutkan kiprahnya di Moto2 bersama Honda Team Asia (HTA). Veda Ega Pratama mendapat kesempatan besar untuk menjalani satu musim penuh di GP Moto3 setelah tampil gemilang sebagai runner-up Red Bull MotoGP Rookies Cup (RBRC) 2025. Meski belum genap berusia 18 tahun, pebalap asal Gunung Kidul itu siap bersaing di level tertinggi bersama rekan satu timnya asal Jepang, Zen Mitani. “Saya senang sekali diberi kesempatan dan kepercayaan untuk balapan di Grand Prix. Ini adalah ajang balap impian saya sejak kecil,"" ungkap Veda dari rilis yang. ""Saya akan berusaha cepat beradaptasi dan memberikan performa terbaik untuk membanggakan Indonesia, ” ujar Veda. Veda, yang merupakan jebolan Astra Honda Racing School tahun 2019, terus menunjukkan perkembangan luar biasa. Setelah menorehkan prestasi di berbagai ajang Asia seperti Asia Talent Cup (ATC) dan Asia Road Racing Championship (ARRC), kini ia siap menorehkan sejarah baru di dunia MotoGP. Sementara itu, Mario Suryo Aji akan kembali tampil di ajang MotoGP 2026 melalui kelas Moto2. Pebalap asal Magetan, Jawa Timur, ini merupakan lulusan AHRS tahun 2016 dan telah mencatat perjalanan luar biasa sejak meniti karier di ajang Thailand Talent Cup hingga FIM CEV Moto3 Junior World Championship. Berbekal pengalaman di GP Moto3 (2022–2023) dan GP Moto2 (2024–2025), Mario siap melanjutkan kiprahnya di level dunia. Ia pun menjadi satu-satunya pebalap Indonesia yang mampu tampil lima musim berturut-turut di ajang Grand Prix. Direktur Marketing AHM, Octavianus Dwi, menyebut pencapaian Veda dan Mario menjadi momen bersejarah bagi Indonesia di pentas dunia balap. “Veda menjadi pebalap kelima dari binaan Astra Honda Racing School yang dapat menembus persaingan balap Grand Prix,"" kata Octa. ""Sebelumnya, program pembinaan balap berjenjang kami telah berhasil mengantarkan Dimas Ekky Pratama, Gerry Salim, Andi Gilang Izdihar, dan Mario Suryo Aji dalam upaya mencetak prestasi membanggakan bangsa. ""Kami harap pencapaian para pebalap muda berprestasi ini dapat menjadi inspirasi bagi generasi muda di Indonesia dalam menggapai mimpi tertinggi mereka, ” imbuhnya. Prestasi dua pebalap ini menjadi bukti keberhasilan sistem pembinaan berjenjang AHRS yang telah mencetak banyak talenta Indonesia ke kancah internasional."
https://www.kompas.com/motogp/read/2025/11/01/15515578/perjuangan-veda-ega-pratama-menembus-moto3-2026,Bola,Motogp,2025-11-01 15:51:55,Perjuangan Veda Ega Pratama Menembus Moto3 2026.,"Indonesia, MotoGP, Moto3, Astra Honda Racing School , AHRS, AHM, Astra Honda Motor, Moto3 2026","Perjalanan Veda Ega Pratama dalam dunia balap kembali mencatatkan sejarah baru bagi Indonesia. Veda Ega Pratama resmi dipastikan akan tampil di ajang Moto3 musim 2026, setelah sebelumnya menunjukkan performa impresif di berbagai kompetisi internasional. Kepastian ini sekaligus menjadi bukti nyata keberhasilan program pembinaan Astra Honda Racing School (AHRS) dalam melahirkan talenta muda Tanah Air. Pebalap muda binaan Astra Honda Motor (AHM) itu akan tampil satu musim penuh di GP Moto3 bersama Honda Team Asia, menemani pebalap asal Jepang, Zen Mitani. Setelah mencatat prestasi gemilang sebagai runner-up Red Bull MotoGP Rookies Cup (RBRC) 2025, Veda Ega Pratama meraih kesempatan emas menembus ajang Grand Prix di kelas Moto3, meski usianya belum genap 18 tahun. Keberhasilan ini menjadi langkah besar bagi Veda untuk membawa nama Indonesia lebih dikenal di pentas balap dunia. Dirinya pun berkomitmen memberikan penampilan terbaiknya di musim debutnya nanti. “Saya senang sekali diberi kesempatan dan kepercayaan untuk balapan di Grand Prix. Ini adalah ajang balap impian saya sejak kecil,"" kata Veda. ""Saya akan berusaha cepat beradaptasi dan memberikan performa terbaik untuk membanggakan Indonesia. "" Lahir di Gunung Kidul, Yogyakarta, Veda Ega Pratama memulai perjalanannya dari lintasan sederhana di sirkuit Pasar Sapi. Ia merupakan lulusan AHRS tahun 2019, program pembinaan dasar dari AHM yang bertujuan mengembangkan bakat pebalap muda Indonesia melalui jalur berjenjang. Performa Veda terus meningkat setelah lulus dari AHRS. Tahun 2022 menjadi titik awal kariernya di level Asia ketika ia tampil di Asia Talent Cup (ATC) dan berhasil finis di posisi ketiga. Setahun kemudian, ia turun di dua ajang sekaligus—ATC dan Asia Road Racing Championship (ARRC)—dan sukses menorehkan sejarah dengan menjadi juara ATC di usia 14 tahun. Di ajang ARRC kelas Asia Production (AP) 250, Veda juga berhasil finis di posisi ketiga. Tak berhenti di situ, pada 2024 ia memperkuat tim Astra Honda Racing Team (AHRT) di kelas Supersport (SS) 600, mengakhiri musim di posisi keenam."
